"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"z-score"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(q-value(Storey et al. 2003) < 0.5)"
Scd1	4920	5641	-0.197292621378262	-0.198325400292811	-7.05727265264401	1.69802252535115e-12	3.15356743408216e-10	2.24825146256411e-10	FALSE
Ddr2	3137	2603	0.26921021743949	0.268177438524941	7.027385281567	2.10439698113504e-12	3.80677214938052e-10	2.71393627420054e-10	FALSE
Mki67	5868	6637	-0.177662403219431	-0.17869518213398	-6.92115107350478	4.47988414203399e-12	7.60979344077944e-10	5.42519847463564e-10	FALSE
Lpp	4113	3511	0.228309075619627	0.227276296705079	6.86826364113882	6.49880364560417e-12	1.09062452987495e-09	7.77531556135344e-10	FALSE
Pank3	2725	3248	-0.253295402633526	-0.254328181548075	-6.80012817846328	1.04526109224117e-11	1.65448201748037e-09	1.17951865413935e-09	FALSE
Plxna1	3234	2714	0.252898958054807	0.251866179140258	6.72022822190655	1.81440153200601e-11	2.74704336296867e-09	1.95843101110628e-09	FALSE
Atn1	3073	2590	0.246695669019045	0.245662890104497	6.3962978574719	1.59189333469647e-10	2.01577111445338e-08	1.4322557364257e-08	FALSE
Abcc4	2634	2191	0.265665861266292	0.264633082351744	6.35803404854299	2.04352181904079e-10	2.54144780512671e-08	1.81185716314624e-08	FALSE
Fasn	4628	5256	-0.18357641121484	-0.184609190129389	-6.35603430589224	2.0702880987836e-10	2.55195070158909e-08	1.81934492195473e-08	FALSE
Hmgcs1	2109	2536	-0.265995650345715	-0.267028429260264	-6.29471586184749	3.0796344409999e-10	3.63527357022777e-08	2.59167095422013e-08	FALSE
Itga6	2279	1873	0.283050025022252	0.282017246107703	6.28351784266664	3.30996201107398e-10	3.84203840435412e-08	2.73907840639872e-08	FALSE
Cenpf	3398	3931	-0.210210511239874	-0.211243290154422	-6.26046666228662	3.83827124174435e-10	4.41845290299645e-08	3.15001768919638e-08	FALSE
Ptpn14	6140	5472	0.166170425371645	0.165137646457096	6.16403043539877	7.09163033251e-10	7.96607410496224e-08	5.67919923443402e-08	FALSE
Pcsk9	2333	2771	-0.248220403497218	-0.249253182411767	-6.16092385361008	7.23217638154132e-10	8.05895878547912e-08	5.71788704063198e-08	FALSE
Col4a6	1784	2165	-0.279251409693783	-0.280284188608332	-6.09068576637531	1.12428039101092e-09	1.18637133078721e-07	8.45791674140233e-08	FALSE
Zmiz1	2438	2030	0.264218398547674	0.263185619633126	6.08491892690259	1.16550271385584e-09	1.22062310536076e-07	8.70210559700805e-08	FALSE
Slc6a6	4215	3675	0.197788381218356	0.196755602303807	6.05116923460789	1.43798284560291e-09	1.46201920119729e-07	1.04230744263292e-07	FALSE
Top2a	4588	5165	-0.170902957736597	-0.171935736651146	-5.88110446621871	4.07537834905459e-09	3.78439633493209e-07	2.69798403642181e-07	FALSE
Palld	1908	2284	-0.259501479357333	-0.260534258271881	-5.8349964418725	5.37917150063844e-09	4.77238725047088e-07	3.38679387905249e-07	FALSE
Tmed5	1962	2343	-0.256031912643897	-0.257064691558445	-5.83470167431382	5.38868940475434e-09	4.75057308346982e-07	3.38679387905249e-07	FALSE
Iqsec1	2358	1977	0.254250847250555	0.253218068336006	5.767545761294	8.04342486379429e-09	6.7492087305898e-07	4.81166764842476e-07	FALSE
Zmat3	1942	1599	0.280373261938859	0.27934048302431	5.74788629787067	9.03659706671536e-09	7.49230717513561e-07	5.34143978734383e-07	FALSE
Gas2l3	1400	1719	-0.296142717645733	-0.297175496560282	-5.73732072230701	9.61860076787226e-09	7.8810288291584e-07	5.61856848221235e-07	FALSE
Cdh16	2223	2618	-0.235957148918251	-0.2369899278328	-5.7058659985821	1.15753039718278e-08	9.37397726881337e-07	6.68292609724588e-07	FALSE
Ccnd1	2271	1903	0.255052144432867	0.254019365518318	5.67724653338965	1.36880130867773e-08	1.09574904761909e-06	7.81184943847523e-07	FALSE
Abcc1	2348	1974	0.250310418653655	0.249277639739106	5.66961064520599	1.43122397442888e-08	1.13269992839885e-06	8.07528084906855e-07	FALSE
Nab1	1635	1968	-0.267439584953795	-0.268472363868344	-5.57360096439759	2.49526927503022e-08	1.8686347167686e-06	1.33219308696845e-06	FALSE
Aqp1	1899	1570	0.274475346370508	0.273442567455959	5.56956594468212	2.55374723111556e-08	1.89208219054302e-06	1.34890933556901e-06	FALSE
Hdlbp	5433	6019	-0.147774769730004	-0.148807548644553	-5.51701673638568	3.44802609136763e-08	2.47564718694122e-06	1.76494637428081e-06	FALSE
Mthfd2	1631	1334	0.289998115527299	0.28896533661275	5.43990912439497	5.33077560198208e-08	3.62206699317114e-06	2.58225567872542e-06	FALSE
Piezo1	3798	3341	0.184959922814528	0.183927143899979	5.38138166496034	7.3916287305337e-08	4.94990368209634e-06	3.52890129208972e-06	FALSE
Cyp1b1	3289	2866	0.198610398573257	0.197577619658708	5.36663270825283	8.02201818016277e-08	5.32089005864225e-06	3.79338609575889e-06	FALSE
Cdh2	3017	2613	0.207407571826682	0.206374792912133	5.36054037607458	8.29733788834955e-08	5.42599152332492e-06	3.86831537081947e-06	FALSE
Naa15	2371	2751	-0.214460476834201	-0.21549325574875	-5.33834682215511	9.37979036998608e-08	5.99316972768514e-06	4.27266988491867e-06	FALSE
Exoc4	1802	1496	0.268488835925901	0.267456057011352	5.31216076901892	1.08332963803226e-07	6.79716149916727e-06	4.8339031901935e-06	FALSE
Casp3	1397	1689	-0.273837307391922	-0.274870086306471	-5.28054569198767	1.28799697924125e-07	7.93827872736788e-06	5.65938326422401e-06	FALSE
Cav1	1944	1628	0.255927519339533	0.254894740424984	5.26985641019449	1.36530521484447e-07	8.30451368452779e-06	5.92048067066539e-06	FALSE
Syne2	3280	2865	0.195160675861178	0.194127896946629	5.26885892895448	1.37274408030686e-07	8.31345751938878e-06	5.92685693825043e-06	FALSE
Slc3a2	2005	1684	0.251710098275888	0.250677319361339	5.26721090469102	1.38512044446862e-07	8.35209639437377e-06	5.94167719146292e-06	FALSE
Parvb	1546	1266	0.288262914496507	0.287230135581958	5.26602055836245	1.39412679138973e-07	8.33424552672425e-06	5.94167719146292e-06	FALSE
Eif5b	2511	2895	-0.2053013196051	-0.206334098519649	-5.25188940087522	1.5054685582169e-07	8.96139809718088e-06	6.38878882400372e-06	FALSE
Iqgap3	2248	2611	-0.215960422091916	-0.216993201006465	-5.23554086958708	1.64502417495805e-07	9.75044329063433e-06	6.9505599130749e-06	FALSE
Enah	2277	2642	-0.214496175110206	-0.215528954024755	-5.23232709964831	1.67389200601674e-07	9.83782352396927e-06	7.01361286496445e-06	FALSE
Flnb	5994	5433	0.141770036842251	0.140737257927702	5.21238224842218	1.86430903924334e-07	1.07750873890541e-05	7.6818100415055e-06	FALSE
Hmga2	1890	1582	0.256636634635644	0.255603855721095	5.20995053402977	1.88890985699102e-07	1.08721592553834e-05	7.75101482941967e-06	FALSE
Nfkb2	1966	2301	-0.226997661883509	-0.228030440798058	-5.15496688841751	2.53675750136057e-07	1.4363615949777e-05	1.02401553928382e-05	FALSE
Smc2	2533	2909	-0.199676219387806	-0.200708998302355	-5.1260486965854	2.95886106783493e-07	1.64855903255491e-05	1.17529602062992e-05	FALSE
Ccdc80	1542	1837	-0.252548861196315	-0.253581640110864	-5.09934372099853	3.40833138571214e-07	1.87646829531954e-05	1.33777782704533e-05	FALSE
Lamb1	3015	3421	-0.182260101980452	-0.183292880895001	-5.09199495905592	3.54315526374913e-07	1.9430161286914e-05	1.38522132297054e-05	FALSE
Dzip3	1170	1428	-0.287487449558332	-0.288520228472881	-5.08445202368015	3.68688943600757e-07	2.00604230289646e-05	1.43015414628833e-05	FALSE
Smarca5	2245	2596	-0.209574938370629	-0.210607717285178	-5.07246408216195	3.92697272770867e-07	2.1201086482269e-05	1.51147469296411e-05	FALSE
Itpr3	3185	2791	0.190511248077597	0.189478469163048	5.07170881711985	3.94259328571307e-07	2.12032362458291e-05	1.51162795460095e-05	FALSE
Gm15800	2862	2490	0.200877929771224	0.199845150856675	5.06152061363498	4.15925759373269e-07	2.21123278714132e-05	1.57643920787352e-05	FALSE
Lrrc58	3067	2682	0.193518929362545	0.192486150447996	5.05320845055575	4.34449289545762e-07	2.29221369472838e-05	1.63417237760209e-05	FALSE
Brwd1	1546	1277	0.275781794222125	0.274749015307576	5.04810204152995	4.4622080947742e-07	2.34543760573999e-05	1.6721169398404e-05	FALSE
Tnrc18	2864	2493	0.200148609772755	0.199115830858207	5.04544900599511	4.52457559751901e-07	2.3692787029264e-05	1.68911381171293e-05	FALSE
Dlg5	2702	2344	0.205055104903437	0.204022325988888	5.01712781905089	5.24496748127858e-07	2.71587925824273e-05	1.93277993088835e-05	FALSE
Trp53inp2	1454	1736	-0.255739678524884	-0.256772457439433	-5.01675577296562	5.25513008212501e-07	2.71106321903405e-05	1.93277993088835e-05	FALSE
Arhgap19	1616	1910	-0.241145440171316	-0.242178219085865	-4.97569223451937	6.50148759517964e-07	3.30508104792909e-05	2.35626903664491e-05	FALSE
Arhgef5	1911	1616	0.241900580225661	0.240867801311112	4.94941667453073	7.44362367970701e-07	3.74304094709888e-05	2.6685008199933e-05	FALSE
Cobl	1439	1185	0.280179532954676	0.279146754040128	4.94443911769587	7.63634012242365e-07	3.82613602752658e-05	2.72774123263976e-05	FALSE
Slc39a6	1990	1690	0.235745184261464	0.234712405346916	4.92688537781029	8.35507339321845e-07	4.15635061764785e-05	2.96315888287822e-05	FALSE
Uggt1	3190	3593	-0.171632511349934	-0.172665290264483	-4.92496532054482	8.43753168493169e-07	4.18243341065528e-05	2.98175391176296e-05	FALSE
Lama5	4689	4223	0.151012031919517	0.149979253004969	4.90474544875389	9.35485764077827e-07	4.58816239712678e-05	3.27100752891438e-05	FALSE
Kif15	1135	1379	-0.280930159335703	-0.281962938250252	-4.88844238012592	1.01636935837499e-06	4.9327556769356e-05	3.51667608096341e-05	FALSE
Aup1	1249	1016	0.297873074835792	0.296840295921243	4.88340281092551	1.04270555279075e-06	5.04300196000779e-05	3.58588315044395e-05	FALSE
Casc5	1461	1735	-0.247979484662126	-0.249012263576675	-4.87028330341992	1.11438354367379e-06	5.33410597245093e-05	3.80280802764097e-05	FALSE
Aspm	1951	2265	-0.215297272324571	-0.21633005123912	-4.86189626757471	1.16266550097073e-06	5.50842440919093e-05	3.92708368958402e-05	FALSE
Asns	1621	1356	0.257526912381197	0.256494133466648	4.84096261758241	1.29211680100947e-06	6.10098132924101e-05	4.34953127949668e-05	FALSE
Fam129b	2738	2390	0.196111828389789	0.19507904947524	4.83655495297061	1.32108761879924e-06	6.19576748897462e-05	4.41710653409528e-05	FALSE
Wisp1	1383	1140	0.27876733209839	0.277734553183841	4.82392131353469	1.40762967990649e-06	6.55748288007276e-05	4.67498183692831e-05	FALSE
Tmem201	1226	998	0.296847258353521	0.295814479438973	4.82236281982994	1.41867593584681e-06	6.58691237013672e-05	4.69596280386871e-05	FALSE
Smc4	3327	3728	-0.164179993771414	-0.165212772685963	-4.80634566938226	1.53714038621355e-06	7.06628001305892e-05	5.03771512939633e-05	FALSE
Xpot	2523	2192	0.202892408015773	0.201859629101224	4.79846096431749	1.59889460922461e-06	7.3259878328584e-05	5.22286686561518e-05	FALSE
H2-K1	1426	1692	-0.246755586676061	-0.24778836559061	-4.78691900950755	1.69361138540748e-06	7.73452884830845e-05	5.51412524353229e-05	FALSE
Smg1	2580	2246	0.200013137910014	0.198980358995466	4.78555003271347	1.70519699836055e-06	7.76198986606668e-05	5.53370284084992e-05	FALSE
Slc6a8	2007	1714	0.227673507250117	0.226640728335568	4.78442157377783	1.71480435120541e-06	7.78029635437792e-05	5.54675396151896e-05	FALSE
Aif1l	2117	1817	0.220462849773472	0.219430070858924	4.76342582565852	1.90333594536706e-06	8.55211818807025e-05	6.09700367163582e-05	FALSE
Syncrip	2079	2395	-0.204135897765173	-0.205168676679722	-4.75074166904245	2.02671915202273e-06	9.04813175273224e-05	6.45062326135851e-05	FALSE
Hmmr	1560	1835	-0.234234033980965	-0.235266812895513	-4.74350247954808	2.10054371339593e-06	9.31798515410571e-05	6.64300801830358e-05	FALSE
Kcmf1	1341	1106	0.277957851669766	0.276925072755218	4.7369189417166	2.16991905199173e-06	9.5951753889501e-05	6.84062337422153e-05	FALSE
Wdr7	1628	1368	0.25103246938035	0.249999690465801	4.73389292054063	2.20253956508141e-06	9.6779727451164e-05	6.89965153232766e-05	FALSE
Atl2	1200	1442	-0.265036758744941	-0.26606953765949	-4.73011458822204	2.24393145188381e-06	9.79803172203435e-05	6.97414291504565e-05	FALSE
Hsd17b7	1108	1341	-0.275351355855285	-0.276384134769834	-4.72980207304067	2.24738832396331e-06	9.78245998890153e-05	6.97414291504565e-05	FALSE
Shroom2	1397	1657	-0.246241581811988	-0.247274360726537	-4.72773691939554	2.27036080803777e-06	9.82107319725408e-05	7.0016711680377e-05	FALSE
Kif11	2556	2903	-0.183656735679666	-0.184689514594214	-4.72514978041456	2.29945807966365e-06	9.91614600360218e-05	7.06945077966487e-05	FALSE
Asap1	2759	2418	0.19033121210415	0.189298433189601	4.71592872185677	2.40610664992228e-06	0.000103122029313131	7.35180896150087e-05	FALSE
Eif2ak2	1319	1571	-0.252238616042652	-0.253271394957201	-4.71014243780095	2.47543728744547e-06	0.000105444544271645	7.5173864467284e-05	FALSE
Tep1	1149	934	0.298884342936452	0.297851564021903	4.69894371931957	2.6151050101064e-06	0.000109716258089675	7.82192684549223e-05	FALSE
D17H6S56E-5	2441	2777	-0.186054882037693	-0.187087660952242	-4.67950307302468	2.87571049505292e-06	0.000120287602058835	8.57558250806253e-05	FALSE
Hnrnph1	1635	1912	-0.225791887595303	-0.226824666509852	-4.6751084606795	2.93798304452674e-06	0.00012252444858447	8.73505249175271e-05	FALSE
Bub1	1629	1905	-0.225804393855167	-0.226837172769716	-4.666788247098	3.05944339967324e-06	0.000126830318791811	9.04202797883579e-05	FALSE
Ncapd3	1338	1589	-0.248041008707059	-0.249073787621608	-4.66193374367691	3.13252047081032e-06	0.000129474414355837	9.23053169227261e-05	FALSE
Rere	3112	2755	0.175789741527673	0.174756962613124	4.6355440968004	3.55999819299912e-06	0.000145844749500837	0.000103976109034113	FALSE
Fam102b	1367	1135	0.268320945427782	0.267288166513233	4.62390757976079	3.7657770326779e-06	0.000152039154458465	0.000108392244187967	FALSE
Zfp36l2	1788	1522	0.232378377679773	0.231345598765224	4.60579001924869	4.10902863890944e-06	0.000164467413538418	0.000117252638721361	FALSE
Dhx36	1355	1604	-0.243381290213685	-0.244414069128234	-4.59997579401459	4.22540037097343e-06	0.000168640692742948	0.000120227866386979	FALSE
Alg13	992	1206	-0.281817881513209	-0.282850660427758	-4.58518504512308	4.53584538395102e-06	0.000179488040775721	0.000127961192719581	FALSE
Sulf2	1212	996	0.28317205140487	0.282139272490321	4.58394150461659	4.5629193564727e-06	0.000180047885881893	0.000128360319297677	FALSE
Sema3a	1742	2021	-0.214324697780871	-0.21535747669542	-4.57262923038857	4.81641978927955e-06	0.000189513873573093	0.000135108841761903	FALSE
Txnrd1	2751	2421	0.184353060317273	0.183320281402724	4.56509716847325	4.99263033247652e-06	0.000195343673879397	0.000139265041792209	FALSE
Ptk2b	1280	1059	0.273441220895025	0.272408441980476	4.55599821824045	5.21373781242048e-06	0.000202855178740796	0.000144620168055939	FALSE
Mvd	867	1066	-0.298103539537342	-0.299136318451891	-4.54616490707206	5.46322377432535e-06	0.000210795689619329	0.000150281142672569	FALSE
Nxt2	1405	1655	-0.236261086586291	-0.23729386550084	-4.5420263936807	5.57160633824756e-06	0.000214383714600691	0.00015283912901048	FALSE
Tbc1d8b	1609	1875	-0.220726269547159	-0.221759048461708	-4.53022716813661	5.89202984335424e-06	0.000225467262879344	0.000160740847983911	FALSE
Pign	1344	1588	-0.240677774364197	-0.241710553278746	-4.52846677947571	5.94132196851925e-06	0.000226730612875355	0.000161641519536251	FALSE
Adar	1476	1731	-0.229913003306242	-0.230945782220791	-4.5258702298911	6.01474816908334e-06	0.000228905538926672	0.000163163263926455	FALSE
Kif23	1323	1565	-0.242349595541302	-0.243382374455851	-4.52533058297107	6.0301171264138e-06	0.00022886512657716	0.000163163263926455	FALSE
Tmem63b	1643	1393	0.23813722234882	0.237104443434272	4.52044464721912	6.17098793119722e-06	0.000232312678090935	0.000165621103466952	FALSE
Osbpl3	1892	1623	0.221249088791422	0.220216309876874	4.51865350704325	6.22341443486556e-06	0.000233654823890141	0.000166577950377352	FALSE
1700021K19Rik	2506	2195	0.19116547489914	0.190132695984591	4.51360560036591	6.37346920517923e-06	0.0002386453025778	0.000170135778533225	FALSE
Gdf15	1047	850	0.300726695905745	0.299693916991196	4.51181093978136	6.42764692515216e-06	0.000238748517387852	0.000170209362768384	FALSE
Tbc1d9	904	1105	-0.289651691863606	-0.290684470778154	-4.50440389215013	6.65595115254128e-06	0.000246571126605711	0.000175786282552957	FALSE
Sh3pxd2a	4666	4239	0.138462340929102	0.137429562014554	4.49305879620063	7.02073905680663e-06	0.000258026053620737	0.000183952766052491	FALSE
Pkn2	2547	2875	-0.174762996444905	-0.175795775359453	-4.48276631426399	7.36816025124574e-06	0.000270081852998952	0.00019234348132536	FALSE
Rbsn	1507	1270	0.246850919938295	0.245818141023746	4.48161529156291	7.40801947796711e-06	0.000270121212849749	0.000192575685966199	FALSE
Apc	4009	3616	0.148847739735583	0.147814960821034	4.47126185348348	7.77594176391875e-06	0.000279152301107279	0.000199014158524008	FALSE
Epb4.1l5	1504	1758	-0.225130503465767	-0.226163282380316	-4.47028897881027	7.81139815544708e-06	0.000279704279967153	0.000199407677072432	FALSE
Msmo1	1658	1924	-0.214664792274291	-0.21569757118884	-4.46830750880181	7.88409136024886e-06	0.000281583355274119	0.000200747313498626	FALSE
Syap1	1522	1777	-0.223475322525132	-0.224508101439681	-4.46277277117149	8.09058367055678e-06	0.000286752518949581	0.000204432530332105	FALSE
Rasa3	1965	1694	0.21409543781377	0.213062658899221	4.46095242673737	8.1596203964749e-06	0.00028773506962658	0.000205067618570962	FALSE
Rai1	1185	977	0.278456591817237	0.277423812902688	4.46047893076552	8.17766984848849e-06	0.000287643341716152	0.000205067618570962	FALSE
Utrn	3411	3051	0.160912575034748	0.1598797961202	4.45150801234508	8.52693507041738e-06	0.000297673379939458	0.000212218265759099	FALSE
Cnot1	4719	5157	-0.128050874062374	-0.129083652976923	-4.44481600958153	8.79671183448961e-06	0.000306323497856514	0.000218385135713486	FALSE
Smurf1	2166	1882	0.20276661487979	0.201733835965241	4.44328195172554	8.8596940120564e-06	0.000307747326418787	0.000219400216162686	FALSE
Plec	5381	4927	0.12716483514259	0.126132056228041	4.4372352597232	9.11216865527271e-06	0.000315729843779337	0.000225091138175909	FALSE
Ephx1	1704	1454	0.228898066306243	0.227865287391694	4.43131201760653	9.36614448150395e-06	0.000322125991315725	0.000229651100299454	FALSE
Bub1b	1472	1721	-0.225469425983192	-0.226502204897741	-4.42935672526061	9.45145779929562e-06	0.000324259496764504	0.000231172125882661	FALSE
Tmem164	1210	1436	-0.247048701661095	-0.248081480575644	-4.4148834062274	1.01064446114417e-05	0.000344187449860076	0.000245379226453531	FALSE
Adamtsl5	1164	960	0.277984747299765	0.276951968385216	4.41361670350725	1.01657877146378e-05	0.000345364041651681	0.00024563956986951	FALSE
